x_A,y_A,charge_total_Al16,charge_total_undoped,magnetization_Al16,magnetization_undoped,spin_down_Al16,spin_down_undoped,spin_up_Al16,spin_up_undoped
-2.97260,0.45771,-0.33861154,-0.349491,0.13366093,0.14868857,-0.23613623,-0.24908978,-0.10247531,-0.10040122
-2.90650,0.45771,-0.30947155,-0.32027295,0.13835068,0.15195291,-0.22391111,-0.23611292,-0.085560434,-0.084160022
-2.84041,0.45771,-0.27183735,-0.28192794,0.1408502,0.15235066,-0.20634377,-0.2171393,-0.065493576,-0.06478864
-2.77431,0.45771,-0.2247549,-0.23354636,0.13614102,0.14531639,-0.18044797,-0.18943137,-0.044306941,-0.044114985
-2.70821,0.45771,-0.18554591,-0.19220334,0.12172509,0.127635,-0.1536355,-0.15991917,-0.031910408,-0.03228417
-2.64211,0.45771,-0.14745322,-0.15182108,0.10623015,0.10863179,-0.12684169,-0.13022643,-0.020611532,-0.021594644
-2.57602,0.45771,-0.10920256,-0.11135777,0.087985821,0.087363876,-0.098594189,-0.099360824,-0.010608368,-0.011996947
-2.50992,0.45771,-0.080595218,-0.081424624,0.066166818,0.063540779,-0.073381022,-0.072482705,-0.0072141998,-0.0089419223
-2.44382,0.45771,-0.058351353,-0.05810485,0.048850805,0.044625677,-0.053601079,-0.051365264,-0.0047502741,-0.0067395866
-2.37773,0.45771,-0.040176161,-0.039062515,0.035574779,0.030125778,-0.03787547,-0.034594148,-0.0023006909,-0.0044683684
-2.31163,0.45771,-0.026700577,-0.025626445,0.023945995,0.018229239,-0.025323287,-0.021927841,-0.001377291,-0.0036986033
-2.24553,0.45771,-0.017297454,-0.017125199,0.013496256,0.0084025944,-0.015396855,-0.012763897,-0.0019005993,-0.0043613021
-2.17943,0.45771,-0.010280604,-0.011358586,0.0056604566,0.0013977477,-0.0079705305,-0.0063781668,-0.0023100739,-0.0049804193
-2.11334,0.45771,-0.0051893499,-0.0078875897,-7.1070564e-05,-0.0031280639,-0.0025591396,-0.0023797629,-0.0026302102,-0.0055078268
-2.04724,0.45771,-0.0015598737,-0.0064816545,-0.0049676499,-0.0056159208,0.0017038882,-0.00043286686,-0.0032637618,-0.0060487874
-1.98114,0.45771,0.00098542881,-0.0060487865,-0.0081938859,-0.0063181673,0.0045896573,0.00013469043,-0.0036042286,-0.0061834771
-1.91505,0.45771,0.0027212701,-0.0062803677,-0.01008197,-0.0053693908,0.0064016199,-0.00045548845,-0.00368035,-0.0058248793
-1.84895,0.45771,0.00489124,-0.0062120273,-0.011912277,-0.003136283,0.008401759,-0.0015378721,-0.0035105185,-0.0046741553
-1.78285,0.45771,0.0059801885,-0.0062458068,-0.012244484,0.0019234779,0.0091123367,-0.0040846425,-0.0031321479,-0.0021611645
-1.71675,0.45771,0.0054501146,-0.0062530939,-0.01074379,0.01013037,0.008096952,-0.0081917318,-0.0026468378,0.001938638
-1.65066,0.45771,0.0058608297,-0.0050337333,-0.010285948,0.019530483,0.0080733895,-0.012282108,-0.0022125593,0.0072483746
-1.58456,0.45771,0.0036422049,-0.0032077758,-0.0079459064,0.032901119,0.0057940558,-0.018054448,-0.0021518506,0.014846671
-1.51846,0.45771,-0.002402019,-0.00099031103,-0.0022291085,0.051906664,-8.6455257e-05,-0.026448488,-0.0023155636,0.025458176
-1.45237,0.45771,-0.005975185,0.0038418029,0.0006272202,0.073025174,-0.0033012026,-0.034591686,-0.0026739824,0.038433488
-1.38627,0.45771,-0.010897626,0.0088724252,0.0034997326,0.096472502,-0.0071986793,-0.043800037,-0.0036989469,0.052672464
-1.32017,0.45771,-0.014966057,0.014782601,0.0050254632,0.12316348,-0.0099957604,-0.054190438,-0.0049702968,0.068973042
-1.25408,0.45771,-0.01265029,0.022165827,0.00040219526,0.15078899,-0.0065262425,-0.064311579,-0.0061240471,0.086477414
-1.18798,0.45771,-0.0052193217,0.029748177,-0.0091217319,0.17214964,0.0019512051,-0.071200736,-0.0071705268,0.10094891
-1.12188,0.45771,0.0027379263,0.034553215,-0.018716915,0.18551947,0.01072742,-0.075483128,-0.0079894941,0.11003634
-1.05578,0.45771,0.0095481407,0.037904389,-0.026758565,0.19781211,0.018153353,-0.079953864,-0.008605212,0.11785825
-0.98969,0.45771,0.022727678,0.041687429,-0.040715724,0.1975503,0.0317217,-0.077931434,-0.0089940233,0.11961886
-0.92359,0.45771,0.030471886,0.038907453,-0.048336081,0.18400878,0.039403982,-0.072550662,-0.0089320978,0.11145812
-0.85749,0.45771,0.031844344,0.031813659,-0.049487386,0.17175828,0.040665865,-0.069972306,-0.008821521,0.10178597
-0.79140,0.45771,0.03086159,0.021986166,-0.04813502,0.15546104,0.039498307,-0.066737436,-0.0086367149,0.088723607
-0.72530,0.45771,0.031214124,0.011551893,-0.047511723,0.13420624,0.039362922,-0.061327171,-0.0081487997,0.072879061
-0.65920,0.45771,0.029079329,0.00039834209,-0.043983351,0.11661413,0.03653134,-0.058107894,-0.0074520111,0.058506239
-0.59310,0.45771,0.023075152,-0.01068739,-0.036302563,0.10341658,0.029688857,-0.057051986,-0.0066137053,0.046364598
-0.52701,0.45771,0.017268926,-0.018842405,-0.028432399,0.091407157,0.022850662,-0.055124782,-0.0055817366,0.036282375
-0.46091,0.45771,0.018695889,-0.020895068,-0.027219597,0.075930834,0.022957742,-0.048412949,-0.0042618541,0.027517883
-0.39481,0.45771,0.017208369,-0.021064408,-0.023138866,0.062830962,0.020173617,-0.041947685,-0.0029652482,0.020883277
-0.32872,0.45771,0.013833383,-0.019485006,-0.017448833,0.050800975,0.015641108,-0.035142992,-0.0018077251,0.015657984
-0.26262,0.45771,0.011022216,-0.015157123,-0.012689098,0.036700472,0.011855656,-0.025928797,-0.00083344104,0.010771675
-0.19652,0.45771,0.0081689963,-0.010686658,-0.0084961448,0.024751483,0.008332571,-0.017719071,-0.00016357424,0.0070324121
-0.13042,0.45771,0.0056615719,-0.0071783219,-0.0052481731,0.015947904,0.0054548727,-0.011563113,0.00020669936,0.0043847915
-0.06433,0.45771,0.0032204674,-0.0047991294,-0.0025464443,0.0097758966,0.0028834557,-0.007287513,0.00033701153,0.0024883836
0.00177,0.45771,0.0016260152,-0.0032205752,-0.001032936,0.0060744206,0.0013294755,-0.004647498,0.00029653957,0.0014269227
0.06787,0.45771,0.00075330626,-0.0020278993,-0.00037376958,0.0038829907,0.00056353793,-0.0029554451,0.00018976834,0.00092754571
0.13396,0.45771,2.0080961e-05,-0.00097787217,8.2857274e-05,0.0023335286,-3.1388157e-05,-0.0016557004,5.1469116e-05,0.00067782821
0.20006,0.45771,-0.00037763073,6.6035303e-05,0.00021476774,0.0016487046,-0.00029619923,-0.00079133466,-8.1431492e-05,0.00085736997
0.26616,0.45771,-0.00044986801,0.0011991281,8.5921783e-06,0.0014936915,-0.00022923009,-0.00014728168,-0.00022063791,0.0013464098
0.33226,0.45771,-0.00038702885,0.0024032425,-0.00037548493,0.0016727968,-5.771959e-06,0.00036522286,-0.00038125689,0.0020380197
0.39835,0.45771,-1.5607683e-06,0.003643288,-0.0011165851,0.00236114,0.00055751216,0.00064107403,-0.00055907294,0.003002214
0.46445,0.45771,0.00074885646,0.0051779109,-0.0023422716,0.0036753211,0.001545564,0.00075129489,-0.00079670758,0.0044266162
0.53055,0.45771,0.0017475804,0.0071496009,-0.0039872094,0.0055388818,0.0028673948,0.00080535957,-0.0011198146,0.0063442411
0.59664,0.45771,0.0027076208,0.0084198257,-0.0057681384,0.0072505251,0.0042378795,0.00058465032,-0.0015302588,0.0078351758
0.66274,0.45771,0.0032540448,0.0081756962,-0.0071688253,0.0079998886,0.0052114353,8.7903813e-05,-0.0019573902,0.0080877924
0.72884,0.45771,0.0035744673,0.0073513384,-0.0084347576,0.0083625596,0.0060046124,-0.0005056106,-0.0024301452,0.0078569492
0.79493,0.45771,0.0030527993,0.0045988429,-0.0087969797,0.0075772852,0.0059248894,-0.0014892211,-0.0028720903,0.0060880641
0.86103,0.45771,0.0015422637,-8.1808888e-05,-0.0076690479,0.0056461012,0.0046056556,-0.002863955,-0.0030633921,0.0027821462
0.92713,0.45771,-0.00012889573,-0.0047590113,-0.0061344616,0.0037825876,0.0030027831,-0.0042707995,-0.0031316786,-0.00048821187
0.99323,0.45771,-0.0017294912,-0.0079344837,-0.0041832277,0.002802209,0.0012268682,-0.0053683463,-0.0029563594,-0.0025661374
1.05932,0.45771,-0.00279057,-0.0085536446,-0.0021738973,0.003439663,-0.00030833634,-0.0059966538,-0.0024822336,-0.0025569908
1.12542,0.45771,-0.003209973,-0.0075009228,-0.00059998163,0.0051157293,-0.0013049957,-0.006308326,-0.0019049773,-0.0011925967
1.19152,0.45771,-0.0027325959,-0.0043322267,0.00016738493,0.0074244984,-0.0014499904,-0.0058783628,-0.0012826055,0.0015461359
1.25761,0.45771,-0.0017661643,-0.00036718999,0.00034835434,0.0096985037,-0.0010572593,-0.0050328467,-0.00070890499,0.0046656569
1.32371,0.45771,-0.00094963826,0.0025676645,0.00020955253,0.010740243,-0.00057959539,-0.0040862891,-0.00037004286,0.0066539538
1.38981,0.45771,-0.00024143717,0.0041388669,-3.4232558e-05,0.010406472,-0.0001036023,-0.0031338024,-0.00013783487,0.0072726691
1.45591,0.45771,0.00027118021,0.0046015121,-0.00025970658,0.0091766762,0.00026544341,-0.002287582,5.7368161e-06,0.0068890941
1.52200,0.45771,0.00051802868,0.0045223418,-0.00042898732,0.0076414258,0.000473508,-0.001559542,4.4520682e-05,0.0060818838
1.58810,0.45771,0.00057571346,0.0039051552,-0.0004976567,0.0060032229,0.00053668511,-0.0010490338,3.9028382e-05,0.0049541891
1.65420,0.45771,0.00055438635,0.0030429137,-0.00050204812,0.0044050827,0.00052821724,-0.00068108446,2.6169117e-05,0.0037239981
1.72029,0.45771,0.00052710227,0.0023883092,-0.00049773324,0.0031889607,0.00051241776,-0.00040032575,1.4684512e-05,0.002788635
1.78639,0.45771,0.00048232425,0.0019031538,-0.00047399077,0.0023469394,0.00047815751,-0.00022189278,4.1667372e-06,0.0021250467
1.85249,0.45771,0.00043399408,0.0014656534,-0.00043720315,0.0016679075,0.0004355986,-0.00010112702,-1.6045378e-06,0.0015667805
1.91859,0.45771,0.00039224944,0.0010988753,-0.00040083213,0.0011121593,0.0003965408,-6.642018e-06,-4.2913452e-06,0.0011055174
1.98468,0.45771,0.00035858431,0.00086120731,-0.00036663821,0.00074824836,0.00036261126,5.6479475e-05,-4.0269515e-06,0.00080472784
2.05078,0.45771,0.00032646436,0.00066976855,-0.00033022938,0.00046121579,0.00032834685,0.00010427638,-1.8825085e-06,0.0005654922
2.11688,0.45771,0.00029800754,0.00051061512,-0.00029477401,0.00021695657,0.00029639079,0.00014682928,1.6167614e-06,0.00036378583
2.18297,0.45771,0.00027276253,0.00040522349,-0.0002587621,5.4428052e-05,0.00026576233,0.00017539771,7.0002134e-06,0.00022982578
2.24907,0.45771,0.00024943578,0.00033645931,-0.00022102743,-5.629272e-05,0.00023523159,0.00019637602,1.4204175e-05,0.0001400833
2.31517,0.45771,0.00023094786,0.0002874241,-0.00018682759,-0.00014840566,0.00020888772,0.00021791487,2.2060136e-05,6.9509224e-05
2.38127,0.45771,0.00021640699,0.00025408776,-0.00015659785,-0.00019654651,0.00018650241,0.00022531714,2.9904571e-05,2.8770628e-05
2.44736,0.45771,0.00020977958,0.00023892747,-0.00013122415,-0.00020809559,0.00017050187,0.00022351154,3.9277715e-05,1.5415942e-05
2.51346,0.45771,0.00020704525,0.00023040871,-0.00010924106,-0.0002160178,0.00015814316,0.00022321325,4.8902093e-05,7.1954564e-06
2.57956,0.45771,0.00020660528,0.00020761568,-9.109336e-05,-0.00019695744,0.00014884933,0.00020228655,5.7755962e-05,5.3291224e-06
2.64565,0.45771,0.00021143348,0.00017148299,-7.6396995e-05,-0.00015707713,0.00014391524,0.00016428006,6.7518238e-05,7.2029288e-06
2.71175,0.45771,0.00022065498,0.00013435601,-6.4646454e-05,-0.00011340923,0.00014265072,0.00012388262,7.8004261e-05,1.0473392e-05
2.77785,0.45771,0.00022952724,9.2652117e-05,-5.5842895e-05,-6.1685816e-05,0.00014268506,7.7168967e-05,8.6842178e-05,1.548315e-05
2.84394,0.45771,0.00023831202,6.259387e-05,-4.9492584e-05,-1.8247007e-05,0.0001439023,4.042044e-05,9.4409712e-05,2.2173432e-05
2.91004,0.45771,0.00025032877,3.8569298e-05,-4.5685014e-05,2.106264e-05,0.00014800689,8.753329e-06,0.00010232188,2.9815968e-05
2.97614,0.45771,0.00025926376,2.4513645e-05,-4.325424e-05,5.0966908e-05,0.000151259,-1.3226631e-05,0.00010800476,3.7740276e-05
3.04224,0.45771,0.00026642217,1.7686987e-05,-4.1981984e-05,7.3626077e-05,0.00015420208,-2.7969545e-05,0.00011222009,4.5656532e-05
3.10833,0.45771,0.00027292536,1.4190717e-05,-4.1611358e-05,8.9921472e-05,0.00015726835,-3.7865379e-05,0.000115657,5.2056093e-05
3.17443,0.45771,0.00027299367,1.824406e-05,-4.0344134e-05,9.230584e-05,0.0001566689,-3.7030892e-05,0.00011632477,5.5274948e-05
3.24053,0.45771,0.00026920426,2.5296853e-05,-3.8925959e-05,8.7794448e-05,0.00015406511,-3.1248797e-05,0.00011513915,5.654565e-05
3.30662,0.45771,0.00026257528,3.1449072e-05,-3.7875499e-05,7.9408703e-05,0.00015022539,-2.3979816e-05,0.0001123499,5.5428885e-05
3.37272,0.45771,0.00024593365,3.9161863e-05,-3.3476703e-05,6.445084e-05,0.00013970518,-1.2644488e-05,0.00010622847,5.1806353e-05
3.43882,0.45771,0.00022555194,5.0843319e-05,-2.7266966e-05,4.8778053e-05,0.00012640945,1.032633e-06,9.9142482e-05,4.9810686e-05
3.50492,0.45771,0.00020549232,6.4586202e-05,-2.1886748e-05,3.3714929e-05,0.00011368954,1.5435637e-05,9.1802787e-05,4.9150563e-05
3.57101,0.45771,0.00017783314,7.6789605e-05,-1.4264026e-05,1.6875199e-05,9.6048578e-05,2.9957202e-05,8.1784558e-05,4.6832403e-05
3.63711,0.45771,0.00015269371,9.1519141e-05,-9.2968094e-06,2.4411215e-06,8.0995262e-05,4.4539011e-05,7.169845e-05,4.6980131e-05
3.70321,0.45771,0.00013170023,0.00010743937,-8.7040216e-06,-8.9028063e-06,7.0202128e-05,5.8171085e-05,6.1498104e-05,4.9268281e-05
3.76930,0.45771,0.00011291787,0.00011546197,-1.3543985e-05,-1.728126e-05,6.3230931e-05,6.6371613e-05,4.9686943e-05,4.9090355e-05
3.83540,0.45771,0.00010048912,0.0001197464,-2.5142228e-05,-2.1738197e-05,6.2815678e-05,7.0742302e-05,3.7673446e-05,4.9004102e-05
3.90150,0.45771,9.5921729e-05,0.00012354091,-4.3930089e-05,-2.2257191e-05,6.9925911e-05,7.2899056e-05,2.599582e-05,5.0641862e-05
-3.96406,0.50185,-0.029068632,-0.028268429,0.0035865398,0.0049926229,-0.016327586,-0.016630527,-0.012741046,-0.011637903
-3.89796,0.50185,-0.039240696,-0.038428608,0.0049260589,0.0067062038,-0.022083377,-0.022567406,-0.017157318,-0.015861202
-3.83186,0.50185,-0.051054407,-0.050226402,0.0069571971,0.0092056291,-0.029005801,-0.029716015,-0.022048606,-0.020510387
-3.76577,0.50185,-0.063762888,-0.062923312,0.0093699247,0.012129957,-0.036566406,-0.037526634,-0.027196482,-0.025396679
-3.69967,0.50185,-0.084447555,-0.083779484,0.012602406,0.01604075,-0.04852498,-0.049910117,-0.035922576,-0.033869367
-3.63357,0.50185,-0.10734117,-0.10689031,0.016883917,0.021110823,-0.062112544,-0.064000569,-0.045228627,-0.042889744
-3.56747,0.50185,-0.12929454,-0.12905076,0.022181496,0.027255526,-0.07573802,-0.078153141,-0.053556524,-0.050897617
-3.50138,0.50185,-0.16446896,-0.16484433,0.028779933,0.034929678,-0.096624449,-0.099887006,-0.06784451,-0.064957328
-3.43528,0.50185,-0.20121047,-0.2023823,0.036428887,0.043728389,-0.11881968,-0.12305534,-0.082390793,-0.079326957
-3.36918,0.50185,-0.23045467,-0.2323281,0.045864996,0.054155204,-0.13815983,-0.14324166,-0.092294835,-0.089086451
-3.30309,0.50185,-0.27092579,-0.2742199,0.056500737,0.065939657,-0.16371326,-0.17007978,-0.10721253,-0.10414012
-3.23699,0.50185,-0.30066073,-0.30546811,0.067358531,0.077895597,-0.18400963,-0.19168186,-0.1166511,-0.11378626
-3.17089,0.50185,-0.31664139,-0.32246631,0.079100125,0.090112619,-0.19787076,-0.20628947,-0.11877063,-0.11617684
-3.10479,0.50185,-0.32606414,-0.33326197,0.090054259,0.1014328,-0.20805919,-0.21734738,-0.11800494,-0.11591458
-3.03870,0.50185,-0.32046989,-0.32890147,0.099942207,0.11142913,-0.21020605,-0.2201653,-0.11026384,-0.10873617
-2.97260,0.50185,-0.30467921,-0.31373605,0.10829212,0.11909086,-0.20648566,-0.21641345,-0.098193549,-0.097322598
-2.90650,0.50185,-0.27907509,-0.28806886,0.11043629,0.11977337,-0.19475569,-0.20392111,-0.084319398,-0.084147751
-2.84041,0.50185,-0.24426992,-0.25276679,0.10917132,0.11663891,-0.17672062,-0.18470284,-0.067549303,-0.068063937
-2.77431,0.50185,-0.20417269,-0.21179643,0.10521983,0.11041631,-0.15469626,-0.16110638,-0.049476426,-0.050690062
-2.70821,0.50185,-0.16834953,-0.17436922,0.091524489,0.094003893,-0.12993701,-0.13418655,-0.038412523,-0.040182661
-2.64211,0.50185,-0.13416184,-0.13836516,0.080274798,0.080496453,-0.10721833,-0.1094308,-0.026943523,-0.028934356
-2.57602,0.50185,-0.10258367,-0.10497145,0.069356404,0.067335799,-0.085970037,-0.086153626,-0.016613632,-0.018817827
-2.50992,0.50185,-0.076497406,-0.077427126,0.055736374,0.05220456,-0.066116892,-0.064815842,-0.010380516,-0.012611283
-2.44382,0.50185,-0.056449529,-0.056379993,0.04207141,0.037416544,-0.049260467,-0.046898268,-0.0071890596,-0.0094817244
-2.37773,0.50185,-0.039097786,-0.038336001,0.029753624,0.024191909,-0.034425706,-0.031263955,-0.0046720812,-0.0070720464
-2.31163,0.50185,-0.025794111,-0.024982095,0.019560959,0.013728881,-0.022677535,-0.019355487,-0.003116576,-0.0056266068
-2.24553,0.50185,-0.017172778,-0.017235436,0.010567386,0.0054704258,-0.013870082,-0.01135293,-0.0033026962,-0.0058825049
-2.17943,0.50185,-0.00990701,-0.011120434,0.0030077393,-0.00109647,-0.0064573744,-0.0050119818,-0.0034496353,-0.0061084521
-2.11334,0.50185,-0.0050096503,-0.0076856869,-0.0019869644,-0.0048428718,-0.0015113429,-0.0014214076,-0.0034983074,-0.0062642796
-2.04724,0.50185,-0.0018779706,-0.0061854143,-0.0053630383,-0.0063189147,0.0017425339,6.6750217e-05,-0.0036205044,-0.0062521645
-1.98114,0.50185,0.00094798527,-0.005184032,-0.0084304512,-0.0070802616,0.004689218,0.00094811479,-0.0037412329,-0.0061321468
-1.91505,0.50185,0.0024441504,-0.0050990321,-0.0097977342,-0.00610669,0.0061209425,0.00050382898,-0.0036767919,-0.0056028608
-1.84895,0.50185,0.004107119,-0.0048702164,-0.011084121,-0.0041509909,0.0075956201,-0.00035961275,-0.0034885008,-0.0045106038
-1.78285,0.50185,0.0072175553,-0.0037014089,-0.013598279,-0.001497301,0.010407917,-0.0011020539,-0.0031903619,-0.0025993548
-1.71675,0.50185,0.0069989716,-0.002909499,-0.012563116,0.0053134295,0.009781044,-0.0041114641,-0.0027820722,0.0012019653
-1.65066,0.50185,0.0062738159,-0.0012566469,-0.011019316,0.01422736,0.0086465655,-0.0077420035,-0.0023727498,0.0064853569
-1.58456,0.50185,0.010249301,0.0036549766,-0.014924501,0.02231219,0.012586901,-0.0093286065,-0.0023376001,0.012983584
-1.51846,0.50185,0.0058778208,0.0071386043,-0.011051727,0.038835704,0.0084647741,-0.015848551,-0.0025869533,0.022987153
-1.45237,0.50185,0.0026460097,0.01203288,-0.0086939046,0.059230026,0.005669957,-0.023598572,-0.0030239476,0.035631452
-1.38627,0.50185,0.0028519637,0.0186499,-0.010556792,0.080323622,0.0067043779,-0.030836862,-0.003852414,0.04948676
-1.32017,0.50185,0.0012153451,0.023571856,-0.011188046,0.1044092,0.0062016957,-0.04041867,-0.0049863504,0.063990526
-1.25408,0.50185,0.0022273746,0.029616099,-0.014373719,0.1302326,0.0083005466,-0.05030825,-0.0060731722,0.079924352
-1.18798,0.50185,0.0042224471,0.035695132,-0.018343586,0.15714328,0.011283017,-0.060724072,-0.0070605697,0.096419208
-1.12188,0.50185,0.010563953,0.038992655,-0.026074495,0.16897325,0.018319223,-0.064990297,-0.0077552712,0.10398296
-1.05578,0.50185,0.016183926,0.040705618,-0.032680754,0.17790858,0.024432339,-0.068601482,-0.0082484139,0.1093071
-0.98969,0.50185,0.017913228,0.039936516,-0.035039414,0.18664657,0.02647632,-0.073355027,-0.0085630929,0.11329154
-0.92359,0.50185,0.023843335,0.036340088,-0.040657043,0.17268655,0.032250188,-0.06817323,-0.0084068542,0.10451332
-0.85749,0.50185,0.022756364,0.028111536,-0.039014205,0.15742724,0.030885285,-0.064657852,-0.0081289206,0.092769384
-0.79140,0.50185,0.015245208,0.016773812,-0.03103287,0.14549793,0.023139039,-0.064362064,-0.0078938305,0.081135869
-0.72530,0.50185,0.012643325,0.0068584634,-0.027510921,0.12656,0.020077122,-0.059850771,-0.0074337977,0.066709235
-0.65920,0.50185,0.013429324,-0.0017316553,-0.026925202,0.10732671,0.020177264,-0.054529183,-0.0067479392,0.052797526
-0.59310,0.50185,0.011417363,-0.011017203,-0.02361704,0.093308114,0.017517202,-0.052162658,-0.0060998388,0.041145455
-0.52701,0.50185,0.0059611867,-0.018776223,-0.016366439,0.082527921,0.011163813,-0.050652072,-0.0052026259,0.031875849
-0.46091,0.50185,0.0094205774,-0.019120604,-0.017263087,0.066785648,0.013341832,-0.042953126,-0.0039212545,0.023832522
-0.39481,0.50185,0.011200835,-0.01874934,-0.016748877,0.053991292,0.013974857,-0.036370315,-0.0027740211,0.017620977
-0.32872,0.50185,0.0098515376,-0.016781354,-0.013249964,0.043382954,0.011550751,-0.030082155,-0.0016992134,0.0133008
-0.26262,0.50185,0.0082352245,-0.013240972,-0.0098862546,0.032234713,0.0090607395,-0.022737842,-0.00082551502,0.0094968714
-0.19652,0.50185,0.0063295709,-0.00953566,-0.0067009064,0.021934578,0.0065152384,-0.01573512,-0.00018566777,0.0061994591
-0.13042,0.50185,0.0046247514,-0.0067002284,-0.0043613911,0.014738034,0.0044930712,-0.010719131,0.00013168016,0.0040189028
-0.06433,0.50185,0.0028429837,-0.0045962343,-0.0023489378,0.0093700262,0.0025959606,-0.0069831302,0.00024702295,0.0023868959
0.00177,0.50185,0.0010948103,-0.0030467603,-0.00065767224,0.0054865465,0.00087624125,-0.0042666532,0.00021856904,0.0012198931
0.06787,0.50185,0.00032568001,-0.0018933973,-0.00010684902,0.0034998867,0.00021626451,-0.002696642,0.00010941549,0.00080324471
0.13396,0.50185,-0.00025725353,-0.00084975705,0.00019881687,0.0021723551,-0.00022803521,-0.0015110561,-2.9218332e-05,0.00066129898
0.20006,0.50185,-0.00074147107,0.00015890243,0.00040052386,0.0014046623,-0.00057099748,-0.00062287995,-0.00017047361,0.00078178232
