"energy_eV_rel_EF","Co_total_up","Co_total_down","H_total_up","H_total_down","O_total_up","O_total_down"
"4.86036655","0.5972116000000001","83.928285","0.8450328199999998","1.0086474100000002","3.603833","12.924950000000004"
"4.96536655","0.66971727","26.268649800000002","0.91955843","0.7401365300000003","3.790961000000001","6.29824"
"5.07136655","0.7376863999999999","4.00831029","1.0212232399999999","0.7118902569999997","4.097412","3.906606099999999"
"5.17636655","0.6790886799999998","2.983761501","0.9722681100000001","0.8246210780500003","3.8141988999999996","4.0988254"
"5.28236655","0.5940346099999999","3.9816711999999996","0.87739371","0.8337527139999998","3.3020068999999994","4.085495000000002"
"5.387366549999999","0.68717303","3.5658268000000004","1.0005503599999999","0.7993003100000001","3.626479","3.748604"
"5.493366549999999","0.80485474","3.3706602","1.1095593","0.9454132099999994","3.998161999999999","4.143668"
"5.59836655","0.8004067500000002","3.2892923999999994","1.02362762","1.0950084499999997","3.694384","4.591475000000001"
"5.70436655","0.81458124","2.625975","1.01153678","1.0463426499999995","3.5946600000000006","4.211812999999999"
"5.80936655","0.935947","2.0036521000000005","1.2321415200000003","1.0080283300000001","4.239559999999998","3.858810999999999"
"5.91536655","1.11765968","1.9733048999999998","1.5277254699999998","1.18314313","5.133355","4.350504000000001"
"6.02036655","1.1811803699999999","2.2412580999999996","1.5652347400000002","1.44718133","5.208249","5.204151999999999"
"6.12536655","1.0627694","2.2119652","1.3059904800000002","1.4796458800000005","4.349632","5.237729999999999"
"6.23136655","1.06745","1.8318335000000001","1.1992550700000004","1.2934326399999998","3.9951860000000003","4.49325"
"6.336366549999999","1.3238402000000002","1.6341090999999999","1.44010165","1.27559126","4.693047999999998","4.285646"
"6.44236655","1.5406001","1.7412751999999998","1.6902730300000002","1.4827106300000001","5.361146","4.793588"
"6.54736655","1.6633207","1.8157655000000001","1.7834180900000003","1.6134639399999995","5.625299999999999","5.098331000000001"
"6.653366549999999","1.7686678999999996","1.8750923999999998","1.8277122699999997","1.6891928399999996","5.8143210000000005","5.3205079999999985"
"6.75836655","1.7664609999999998","1.9590828","1.8444738899999995","1.8092258400000003","5.779489000000001","5.6662349999999995"
"6.86436655","1.7692869999999998","1.8987116000000002","1.95135164","1.8697420000000002","5.832686999999999","5.691451000000001"
"6.96936655","1.9547005000000002","1.8323624999999997","2.21526032","1.9738199000000003","6.362691999999999","5.761510999999999"
"7.07536655","2.2027204","1.9392734","2.3919929000000004","2.1951477800000005","6.732881000000002","6.212771999999999"
"7.1803665500000005","2.2793717999999994","2.0668186","2.293987","2.3047522000000007","6.304188000000001","6.3767749999999985"
"7.28636655","2.3721379000000002","2.0219292","2.1848497","2.1782807","5.8523439999999995","5.8436200000000005"
"7.391366549999999","2.9356875","2.0177753000000003","2.4903742000000006","2.1068718999999994","6.6295340000000005","5.457229999999999"
"7.496366549999999","3.818553999999999","2.4445094","3.118374600000001","2.4390226000000004","8.256324000000001","6.2281189999999995"
"7.602366549999999","4.3901241","3.122143","3.502247","3.0114876000000006","9.218314000000003","7.634834000000001"
"7.70736655","4.2990341","3.5021667","3.3062341000000006","3.3362889","8.759097999999998","8.391092999999998"
"7.81336655","3.482052199999999","3.3742845000000004","2.6039417","3.1216803","6.953111999999999","7.9579470000000025"
"7.91836655","2.0896791999999995","2.7106588","1.5593451999999997","2.3908462999999998","4.156842999999999","6.2711619999999995"
"8.02436655","0.7072722200000001","1.5558482","0.53069418","1.33480437","1.4078141999999998","3.5475429999999992"
"8.12936655","0.0004839118899999998","0.4660105","-0.0012866656789999997","0.39975589","-0.0034306056999999987","1.0490916000000001"
"8.23536655","-0.09591295300000001","-0.026056132391000002","-0.07284355199999999","-0.022089708600000004","-0.19312620000000003","-0.0660805588"
"8.34036655","-0.035052568","-0.07084253699999998","-0.02627784099999999","-0.06167199900000004","-0.06988768","-0.16274465999999999"
"8.44636655","-0.005830654100000001","-0.023727984000000004","-0.004313506300000001","-0.020811112000000003","-0.011518118","-0.05399168000000001"
"8.55136655","-0.00051712024","-0.0038063097","-0.0003773703","-0.0033518608","-0.0010121308999999998","-0.008608081000000002"
"8.657366549999999","-2.557008569999999e-05","-0.00033188743","-1.840770899999999e-05","-0.00029279846000000004","-4.959906000000001e-05","-0.0007469403000000001"
"8.76236655","-7.170506e-07","-1.6275595e-05","-5.094331300000001e-07","-1.4366836599999997e-05","-1.3791327000000005e-06","-3.648776e-05"
"8.86736655","-1.14899039e-08","-4.541302e-07","-8.059959900000001e-09","-4.0081366999999997e-07","-2.1923867000000002e-08","-1.0149479000000003e-06"
"8.97336655","-1.0557009699999999e-10","-7.2409962e-09","-7.316013899999995e-11","-6.3880414000000015e-09","-1.9995007999999999e-10","-1.6143139e-08"
"9.07836655","-5.571428e-13","-6.608348000000001e-11","-3.816144500000001e-13","-5.826782599999997e-11","-1.0479428000000003e-12","-1.4704039000000002e-10"
"9.18436655","-1.6649973800000003e-15","-3.4536156000000003e-13","-1.1155634899999999e-15","-3.0438087000000007e-13","-3.0919918999999996e-15","-7.673202e-13"
"9.28936655","0.0","-1.01018483e-15","0.0","-8.9376708e-16","0.0","-2.2442608000000006e-15"
"9.39536655","0.0","0.0","0.0","0.0","0.0","0.0"
"9.500366549999999","0.0","0.0","0.0","0.0","0.0","0.0"
"9.60636655","0.0","0.0","0.0","0.0","0.0","0.0"
"9.71136655","0.0","0.0","0.0","0.0","0.0","0.0"
"9.81736655","0.0","0.0","0.0","0.0","0.0","0.0"
"9.92236655","0.0","0.0","0.0","0.0","0.0","0.0"
"10.02836655","0.0","0.0","0.0","0.0","0.0","0.0"
